m.27605	263	0	1	2	2	2	3	4
m.11472	334	1	1	2	1	2	1	2
m.27613	234	1	1	3	1	2	1	2
m.27614	142	4	3	4	4	3	5	5
m.27625	216	1	1	1	0	0	0	0
m.27628	467	1	1	1	1	1	1	0
m.2764	1523	1	1	2	1	0	1	0
m.27646	180	3	3	3	3	3	4	5
m.2765	1329	0	0	2	0	0	0	1
m.27658	363	0	1	2	0	0	0	0
m.27664	165	1	1	1	2	0	1	1
m.27700	104	5	5	7	7	7	4	6
m.1149	736	1	1	1	1	1	1	1
m.27714	423	2	0	1	1	0	0	0
m.27772	428	1	2	2	2	2	1	0
m.27778	204	0	0	1	0	0	0	1
m.27791	585	4	3	7	6	6	7	5
m.27802	451	0	2	2	0	0	1	0
m.27813	362	1	1	1	2	1	2	1
m.27871	99	1	1	2	1	1	2	2
m.2794	658	23	20	30	29	29	29	28
m.27948	285	2	0	2	2	1	3	1
m.27998	400	2	1	1	1	1	3	1
m.115	216	5	7	8	7	5	8	7
m.28013	833	1	1	2	1	1	2	1
m.28097	108	5	4	4	4	4	4	2
m.28137	274	1	1	3	2	4	3	1
m.28144	117	0	1	1	0	1	1	0
m.28154	158	0	0	1	0	0	1	1
m.2824	459	5	2	4	4	4	4	4
m.28256	203	3	2	3	5	4	6	7
m.28278	688	1	4	3	1	2	3	1
m.28313	382	0	0	0	0	0	1	0
m.1005	498	8	8	10	10	8	9	9
m.1152	2284	0	0	1	0	0	0	0
m.284	444	3	5	5	3	6	5	5
m.2841	371	1	0	1	2	2	0	1
m.28413	203	2	2	2	2	4	3	3
m.28419	437	1	2	5	1	2	1	1
m.28422	153	1	0	1	2	0	2	2
m.28430	410	2	2	5	3	2	3	4
m.28435	230	3	3	4	3	4	5	6
m.28438	291	0	2	3	2	3	3	4
m.285	338	0	0	2	2	2	2	1
m.11543	385	9	9	12	8	9	9	10
m.28519	329	3	4	5	4	4	4	4
m.2853	518	1	1	3	0	1	2	1
m.28534	505	7	8	5	6	8	7	10
m.28537	125	0	1	1	0	1	0	0
m.28546	235	17	15	23	17	18	26	29
m.2856	532	11	15	16	14	16	14	17
m.2860	768	8	8	16	14	16	15	20
m.28620	138	0	0	1	0	0	0	0
m.28662	374	3	4	2	6	5	5	7
m.28742	295	2	2	4	3	2	3	4
m.11553	214	6	7	8	9	5	5	5
m.28770	229	1	0	0	0	1	1	1
m.2878	281	5	4	6	5	5	8	5
m.28820	245	1	4	4	3	4	6	5
m.28880	200	1	1	1	0	2	1	0
m.28999	107	2	2	2	2	1	4	3
m.29	104	5	4	4	4	5	4	3
m.29084	160	1	1	2	1	1	2	2
m.29137	625	1	0	2	2	2	1	2
m.29142	223	2	2	2	0	2	3	3
m.29240	253	3	2	3	4	4	4	3
m.2928	364	0	0	1	1	1	0	2
m.29291	227	0	0	0	0	1	0	2
m.29299	328	2	0	0	1	1	0	0
m.29350	356	0	1	1	0	0	0	0
m.29428	193	7	7	9	8	7	9	11
m.295	166	5	5	8	4	7	6	8
m.29523	191	7	7	8	9	10	8	9
m.29527	167	0	0	0	0	0	0	1
m.29546	408	0	1	1	0	1	1	1
m.11603	537	1	1	2	2	1	1	1
m.29573	135	3	4	9	4	3	5	6
m.29601	249	1	0	1	1	0	3	1
m.29602	100	0	0	2	1	1	0	1
m.29606	138	1	1	1	1	1	1	1
m.297	271	1	1	1	1	1	3	1
m.2970	816	1	1	1	2	1	2	1
m.2971	483	0	1	1	1	0	1	1
m.29844	459	0	2	2	1	2	1	2
m.29861	185	9	9	12	10	11	15	19
m.1163	121	2	2	2	2	1	2	1
m.29888	284	3	5	2	5	3	5	2
m.29952	124	2	3	2	1	1	3	2
m.29972	1069	3	1	4	2	4	5	3
m.3004	377	3	3	2	3	2	3	3
m.3005	453	15	11	18	12	11	19	23
m.30091	627	0	0	1	0	1	0	0
m.30104	442	7	5	10	9	9	7	9
m.30171	172	1	1	1	1	1	3	1
m.30203	117	3	3	7	3	4	6	4
m.11636	357	0	0	0	0	0	1	1
m.3027	702	0	0	2	1	0	0	0
m.3029	290	0	1	2	1	1	2	1
m.30295	390	13	12	12	11	9	12	11
m.30322	115	0	0	2	0	1	1	0
m.3037	1596	0	0	1	2	2	2	2
m.30396	488	24	25	24	25	27	24	23
m.304	134	1	1	3	1	2	2	2
m.30404	107	1	1	3	2	1	3	3
m.30436	263	1	1	1	0	0	2	1
m.3049	769	0	0	0	1	0	0	0
m.30492	247	5	5	7	7	8	7	5
m.30496	451	3	0	4	4	2	5	6
m.30517	248	5	4	6	5	7	5	7
m.30602	306	2	2	4	2	2	1	2
m.3061	248	1	2	3	4	4	3	4
m.30649	133	4	4	6	3	4	5	5
m.308	201	3	4	4	4	5	3	3
m.3082	374	2	1	2	2	3	0	1
m.11700	147	0	0	0	2	1	0	1
m.3090	880	5	5	8	4	2	5	5
m.30904	460	1	2	1	0	1	0	0
m.30917	239	0	0	2	1	0	0	1
m.30927	172	20	14	16	14	15	21	20
m.30955	229	7	8	11	9	7	8	7
m.30957	121	0	0	0	0	0	1	2
m.30965	169	2	2	1	1	2	0	3
m.30968	150	3	4	3	5	3	6	5
m.3100	352	2	1	5	4	4	6	6
m.11721	335	0	0	0	0	0	1	0
m.31187	410	0	0	1	0	0	0	0
m.3130	1155	2	1	4	4	3	3	3
m.31300	423	1	3	3	2	2	1	3
m.3134	211	1	1	2	2	0	1	1
m.31437	438	4	3	5	4	4	6	5
m.31443	176	2	1	3	0	2	1	3
m.3146	160	5	5	6	6	7	7	7
m.31460	197	0	1	5	0	5	4	6
m.31506	166	0	0	0	1	1	0	0
m.11724	829	2	2	5	3	1	1	3
m.3153	509	1	2	2	2	1	1	4
m.31542	149	0	0	0	1	1	1	0
m.316	240	2	1	2	2	2	2	2
m.31623	358	1	4	4	3	3	3	4
m.31625	195	1	2	3	2	3	2	1
m.317	569	0	0	0	0	1	0	0
m.31712	115	0	2	4	1	2	2	3
m.3172	280	1	0	1	1	2	1	2
m.11725	118	1	1	1	0	1	1	1
m.3177	109	0	1	1	0	0	0	1
m.3187	131	3	2	2	3	3	3	3
m.31948	99	0	1	1	1	1	1	0
m.31989	241	5	5	5	5	4	7	7
m.32071	562	0	0	3	1	2	3	2
m.32074	263	0	0	0	1	0	0	0
m.32095	297	0	0	2	0	0	0	0
m.32107	309	2	2	1	3	1	2	2
m.11740	629	1	0	1	0	1	0	0
m.32183	330	0	0	0	0	0	1	0
m.3220	414	1	1	3	2	2	0	1
m.3221	325	2	2	7	4	7	4	5
m.32284	203	1	1	2	2	2	2	2
m.323	492	2	2	4	4	2	1	3
m.32357	153	1	2	1	1	1	1	1
m.32358	194	1	1	2	1	1	1	1
m.32359	150	0	1	2	3	0	0	0
m.11744	384	0	0	0	1	0	0	0
m.32400	152	13	15	13	13	12	13	12
m.32437	322	6	4	4	5	3	4	3
m.3251	282	0	0	0	0	0	0	1
m.3255	868	3	4	3	3	2	5	3
m.32551	99	0	0	1	1	1	1	1
m.32621	249	0	0	1	0	1	1	1
m.11754	237	3	4	3	4	4	7	6
m.32635	153	3	4	4	2	2	5	6
m.3273	568	0	1	0	0	0	1	1
m.3276	306	0	0	0	1	0	1	0
m.32828	176	8	6	10	10	9	10	10
m.32831	225	1	2	6	4	4	4	5
m.32846	176	1	1	1	0	1	3	1
m.32852	395	1	2	1	2	1	1	2
m.33026	112	2	3	4	2	2	3	3
m.33059	120	0	0	1	0	1	0	0
m.33136	368	1	0	1	1	1	0	1
m.332	282	40	36	34	53	47	43	41
m.33410	147	1	1	1	1	1	1	0
m.33455	109	5	5	5	5	6	7	7
m.33471	155	0	0	0	0	0	1	0
m.33472	425	3	4	5	4	5	7	3
m.33492	113	2	1	1	1	1	1	1
m.33503	162	0	0	2	1	0	1	1
m.33514	310	4	2	5	3	4	5	3
m.33520	102	1	0	0	2	0	1	0
m.33573	158	0	0	1	0	0	1	0
m.33585	222	1	2	4	3	4	3	4
m.33765	180	0	0	0	1	1	1	0
m.3377	199	7	6	6	7	5	6	6
m.33823	263	7	5	9	10	12	5	9
m.11786	188	2	2	3	2	3	2	3
m.33851	449	1	0	0	0	1	0	0
m.33885	143	0	0	0	0	0	1	0
m.33899	140	2	2	1	0	1	1	0
m.34056	168	0	2	2	4	2	0	2
m.34074	300	0	0	1	0	0	2	2
m.3410	419	2	1	2	1	3	4	5
m.34124	301	1	1	2	0	1	0	0
m.34153	162	0	0	0	0	1	1	0
m.34157	102	13	12	16	15	13	15	15
m.34189	296	2	3	3	6	4	4	1
m.11819	281	1	1	1	0	0	1	0
m.342	284	9	11	15	9	10	8	7
m.34230	432	0	0	2	0	2	0	0
m.3426	883	0	0	0	1	1	0	0
m.34307	327	1	0	1	0	0	1	1
m.34320	345	3	4	4	5	4	4	4
m.34388	510	1	1	1	1	0	0	2
m.34425	200	3	3	2	2	3	2	2
m.3444	334	2	0	0	0	0	1	1
m.34462	419	7	3	5	7	5	8	8
m.11826	566	3	2	3	1	2	2	2
m.34493	172	7	3	3	1	2	4	3
m.34529	167	0	0	0	1	0	0	1
m.34604	140	1	1	3	2	1	4	3
m.34605	160	1	0	0	0	0	1	1
m.3462	8400	8	3	13	13	9	8	10
m.3463	3039	6	5	11	8	9	9	8
m.34688	318	1	1	1	0	0	0	0
m.34690	147	0	1	1	1	2	0	0
m.347	455	19	16	21	27	31	34	30
m.34713	109	1	1	1	1	0	2	2
m.10080	526	15	14	15	17	13	14	16
m.11831	212	0	1	1	2	1	2	2
m.3477	1085	13	11	14	14	15	18	17
m.348	295	4	6	7	7	7	9	6
m.34960	270	0	0	0	1	0	0	1
m.34980	153	0	0	0	1	0	0	1
m.34991	288	2	2	3	3	2	2	2
m.34996	174	0	0	0	0	0	0	1
m.35068	261	3	3	4	3	3	2	3
m.11832	897	6	5	8	5	8	9	10
m.35071	140	3	3	4	2	2	1	4
m.35100	307	1	1	1	1	0	1	1
m.35136	334	1	1	2	1	2	2	3
m.35147	172	2	2	2	1	2	2	1
m.3543	203	1	1	1	2	0	0	0
m.3547	337	0	0	3	1	1	1	0
m.1184	205	0	0	0	0	0	2	0
m.355	256	24	28	28	24	27	29	28
m.35511	123	1	1	1	2	1	1	2
m.35564	204	1	1	1	0	2	1	1
m.3565	211	2	1	3	2	1	3	3
m.35843	140	1	1	1	1	1	1	1
m.35895	213	0	0	1	0	0	1	1
m.35911	133	8	6	8	7	9	8	10
m.36003	135	2	2	2	4	3	1	3
m.11842	252	2	3	2	1	2	2	2
m.3601	988	0	0	1	3	1	0	1
m.36024	385	12	13	13	12	13	11	14
m.36124	147	2	1	3	2	1	3	3
m.3619	642	0	0	1	0	1	0	0
m.362	112	0	0	1	0	1	0	0
m.3621	404	1	1	1	1	1	2	1
m.36235	154	4	6	4	0	1	2	3
m.3627	290	1	3	3	1	0	2	0
m.36293	247	0	0	2	1	1	1	0
m.11876	224	1	2	3	2	2	1	1
m.36305	120	0	0	1	0	1	0	1
m.36358	231	1	1	1	2	2	0	0
m.36412	362	0	0	2	1	1	2	2
m.365	460	16	12	14	23	17	20	24
m.36655	249	2	0	3	2	1	4	3
m.36657	206	5	7	7	4	5	3	5
m.36658	156	5	5	4	4	5	4	5
m.36659	126	0	0	2	0	1	1	1
m.3666	213	27	33	38	39	41	33	37
m.1188	293	2	3	5	4	5	4	6
m.36673	175	4	4	4	4	3	6	6
m.36731	170	7	5	5	5	4	5	6
m.3675	482	4	1	4	5	3	6	5
m.3689	731	2	0	2	1	2	3	2
m.3691	708	1	0	1	0	2	1	0
m.37180	248	0	1	1	1	1	1	1
m.3723	105	2	0	0	1	2	1	2
m.37396	133	2	4	7	4	5	4	4
m.37474	159	5	5	8	6	5	10	11
m.3760	164	0	0	1	1	1	1	1
m.378	200	11	10	14	14	13	10	11
m.37833	126	5	4	5	7	6	5	6
m.37922	139	2	2	1	1	2	1	1
m.37941	99	0	0	0	0	0	0	2
m.11921	315	1	0	2	2	3	3	1
m.37962	437	2	0	2	0	0	0	2
m.37963	226	1	2	2	2	2	2	2
m.38034	178	0	1	1	0	0	0	0
m.38037	198	9	7	10	10	10	13	9
m.38038	462	7	5	7	6	6	10	9
m.38073	190	3	3	3	1	3	2	3
m.3808	609	22	17	24	23	21	28	24
m.3817	410	0	1	2	1	1	1	1
m.38264	113	1	0	2	1	0	0	0
m.38396	326	1	0	1	0	0	1	0
m.384	422	80	89	101	97	94	86	98
m.38468	195	0	1	3	2	2	4	3
m.38478	153	0	0	1	1	0	1	0
m.38537	209	0	0	0	0	1	0	0
m.38571	236	0	1	0	0	1	1	1
m.386	335	1	1	3	2	1	3	2
m.3861	463	0	0	1	0	0	0	0
m.3871	422	1	1	4	1	0	2	1
m.38847	116	0	0	1	1	0	0	1
m.39	352	0	0	0	0	0	0	1
m.3914	142	2	2	3	2	3	3	3
m.3936	244	1	3	3	3	3	3	2
m.395	594	4	4	7	5	3	4	2
m.3953	259	0	1	2	0	1	2	1
m.3970	459	0	1	1	0	0	0	0
m.3978	582	4	1	4	3	3	6	3
m.3981	180	4	2	4	5	6	6	5
m.10093	673	0	0	1	2	1	1	1
m.11960	265	0	0	0	0	0	1	0
m.3991	359	1	1	1	1	1	1	1
m.4	1370	6	6	8	3	6	4	6
m.4026	349	3	3	5	5	2	2	3
m.405	356	0	0	0	1	1	0	0
m.408	537	1	0	2	2	0	1	2
m.4092	124	11	10	13	12	11	19	16
m.4111	173	1	0	1	1	1	1	0
m.4131	303	2	0	0	1	0	2	1
m.416	307	2	3	5	3	1	2	3
m.4166	132	0	1	0	1	0	0	0
m.11993	245	0	0	1	1	0	0	1
m.4192	379	1	3	5	3	3	1	3
m.4199	411	0	0	1	3	1	1	2
m.4212	929	13	15	11	13	13	11	15
m.4224	397	4	3	8	6	7	5	7
m.4229	273	2	2	5	3	3	4	4
m.423	229	8	8	9	6	7	7	9
m.4233	452	0	1	1	1	1	1	1
m.4250	288	16	13	18	19	20	23	23
m.426	811	4	6	12	9	8	10	11
m.12002	156	0	0	0	2	0	2	1
m.427	250	1	1	3	1	1	1	0
m.428	332	2	2	3	0	0	1	2
m.4304	248	0	1	1	0	1	2	1
m.431	153	0	1	0	0	0	1	0
m.4326	136	2	2	2	2	1	3	3
m.12007	433	4	5	9	6	5	4	4
m.4327	322	0	1	2	3	1	3	2
m.4353	392	2	4	4	2	4	5	4
m.4356	640	5	4	6	4	5	5	4
m.4358	403	0	0	0	1	2	1	1
m.437	429	1	1	4	2	3	2	3
m.4377	263	0	1	1	1	0	1	1
m.4386	383	2	0	1	0	2	1	0
m.4387	576	1	0	0	0	0	0	0
m.12009	511	0	0	0	1	1	0	0
m.441	423	7	8	11	11	10	8	8
m.4416	678	0	0	0	1	0	0	0
m.443	202	1	2	2	2	1	3	2
m.444	342	0	0	1	1	0	2	3
m.4453	365	1	2	3	0	2	2	2
m.4533	744	1	1	1	1	2	2	0
m.454	722	0	0	0	0	0	1	1
m.12035	180	1	2	2	2	2	1	2
m.4567	294	0	0	1	0	1	0	0
m.458	572	0	0	1	0	0	1	1
m.459	339	4	5	2	5	5	7	8
m.4593	1009	3	2	5	1	1	2	2
m.460	402	7	7	9	7	12	7	10
m.461	891	1	2	3	1	1	2	1
m.4616	493	0	0	2	0	0	0	0
m.462	353	2	2	4	5	4	3	5
m.12048	569	6	5	9	9	6	9	12
m.4637	291	0	0	0	0	1	0	0
m.4641	249	0	0	0	0	1	0	1
m.4694	414	11	11	16	10	13	13	9
m.471	360	0	0	0	0	1	0	0
m.4728	213	3	1	3	7	5	8	7
m.473	628	8	9	12	8	6	6	5
m.4733	390	0	0	1	0	0	0	1
m.12056	309	1	2	2	2	1	2	2
m.4747	349	6	7	10	9	9	10	12
m.4759	223	5	3	5	3	3	6	6
m.4808	367	1	0	1	1	0	0	0
m.481	1150	12	12	15	8	9	8	6
m.4811	467	0	1	0	0	0	0	0
m.4855	1250	1	2	0	1	1	2	2
m.4863	154	0	0	1	0	0	0	0
m.4876	497	8	6	7	8	7	5	6
m.4878	331	15	10	15	15	14	19	20
m.4883	240	1	1	2	0	1	1	0
m.4889	468	1	0	2	1	2	1	2
m.4892	422	0	0	0	0	0	0	1
m.4897	319	6	6	10	8	8	9	10
m.4900	202	4	7	6	4	6	5	4
m.4903	2982	0	2	2	2	1	2	2
m.491	248	6	5	11	8	7	9	10
m.4911	552	62	58	64	57	53	59	63
m.4921	158	5	6	6	4	5	5	5
m.12097	491	1	0	0	0	0	0	0
m.4923	315	8	9	11	11	13	13	10
m.494	400	4	5	6	6	6	4	5
m.4943	647	28	29	27	35	30	37	34
m.4946	322	1	0	1	0	0	0	0
m.4958	221	1	0	0	0	1	0	0
m.4968	676	0	1	1	0	0	1	1
m.4974	208	3	3	6	8	5	3	1
m.4978	368	24	24	26	22	27	27	29
m.4988	204	1	4	2	3	3	2	3
m.10111	222	0	1	1	0	1	1	2
m.1215	381	3	6	7	11	5	7	8
m.4990	351	0	1	0	1	1	0	1
m.4998	325	2	2	2	1	2	2	2
m.500	227	1	1	0	0	0	0	0
m.5005	481	20	16	23	20	20	21	19
m.5012	2350	73	79	86	85	85	87	89
m.5020	224	6	9	9	6	8	9	8
m.5022	151	10	10	15	12	12	11	14
m.5026	617	1	0	0	1	0	0	0
m.5028	1007	21	19	19	19	15	25	23
m.12175	403	2	2	5	3	4	3	3
m.5036	327	2	1	2	1	1	1	1
m.5038	1493	0	0	0	1	0	0	0
m.5056	403	2	3	2	4	4	4	4
m.5061	506	11	12	12	12	12	12	14
m.5062	346	10	10	12	11	9	11	10
m.5064	342	5	8	10	7	9	7	5
m.5076	1105	2	3	5	2	3	2	4
m.508	371	4	5	6	4	4	4	3
m.5080	107	2	3	4	1	3	0	0
m.5081	198	4	3	7	4	5	5	3
m.12185	535	1	2	4	2	2	1	1
m.5109	131	1	1	1	1	1	1	1
m.5113	272	3	3	10	6	5	7	6
m.5120	694	18	23	20	22	16	17	18
m.5128	376	3	3	4	3	3	4	3
m.5142	151	6	6	5	6	7	5	6
m.5146	126	4	6	5	6	6	6	6
m.5147	416	8	2	9	8	7	9	6
m.5148	167	2	3	3	2	2	4	4
m.515	303	2	2	4	1	0	1	2
m.12229	471	24	23	28	22	22	24	27
m.5150	488	2	1	3	2	3	2	1
m.5161	451	3	1	4	4	4	4	4
m.5172	212	1	0	0	0	0	0	0
m.5182	409	10	10	13	11	11	12	11
m.5185	122	0	0	0	0	0	1	1
m.5186	242	37	37	45	40	43	48	47
m.519	515	3	8	12	8	6	9	10
m.5191	2106	6	5	14	6	6	8	10
m.5199	639	1	2	3	2	1	1	1
m.1223	739	1	4	5	1	3	2	2
m.5216	1018	0	2	1	0	0	0	0
m.5248	375	0	0	2	1	0	1	0
m.5250	227	2	2	2	2	3	3	3
m.5253	335	22	26	27	23	24	26	27
m.5256	138	3	2	4	3	3	4	4
m.5258	222	1	1	3	2	1	1	1
m.5266	746	0	0	0	0	1	0	0
m.5277	148	2	2	2	1	1	0	2
m.12238	232	11	11	12	14	14	12	17
m.5288	344	0	0	0	0	0	1	0
m.5290	1690	16	16	19	17	18	16	17
m.5296	670	0	1	3	0	1	0	0
m.5305	270	2	4	3	4	5	3	4
m.5309	1972	111	117	154	138	132	141	143
m.531	580	7	6	9	11	11	14	12
m.5315	882	6	7	11	7	6	8	7
m.532	113	4	4	2	4	5	4	5
m.534	225	1	3	4	5	5	7	7
m.5346	119	1	1	2	0	1	1	1
m.1225	1047	0	0	0	1	0	0	0
m.5352	328	1	1	1	2	1	2	2
m.5354	547	8	7	10	10	12	12	11
m.5364	172	8	9	7	8	9	8	7
m.5369	500	2	4	5	2	3	5	6
m.5376	135	1	0	0	0	0	1	0
m.5382	195	3	3	4	2	2	3	4
m.5390	842	3	4	5	4	1	5	2
m.5400	164	3	4	5	2	4	5	4
m.12306	644	1	0	1	0	1	1	0
m.5401	114	0	0	0	0	0	1	0
m.5403	461	8	11	14	8	10	14	15
m.5407	595	5	5	5	6	4	5	5
m.5413	216	1	1	1	1	1	1	1
m.5415	188	2	3	2	3	3	1	4
m.5416	476	3	0	4	2	1	1	1
m.5422	1121	3	4	5	5	7	4	5
m.5425	415	20	24	24	28	25	31	30
m.5441	307	3	3	3	3	3	3	4
m.5442	167	9	12	17	13	15	11	15
m.12334	1458	5	3	1	3	3	3	4
m.5459	641	0	0	0	0	0	1	0
m.5465	622	10	9	8	6	7	5	7
m.5473	170	0	0	3	0	1	2	2
m.5478	219	1	0	1	0	1	0	0
m.5484	707	0	0	1	0	0	0	0
m.5487	105	2	2	3	2	3	4	3
m.5493	248	1	0	1	0	1	0	0
m.550	489	23	22	26	24	25	32	26
m.5507	231	1	1	3	2	2	0	1
m.1235	511	2	0	6	2	1	1	0
m.5516	387	2	2	1	0	0	1	1
m.552	338	3	3	4	4	3	4	3
m.5522	429	2	2	3	3	2	2	2
m.5525	456	9	11	14	10	11	10	10
m.5528	192	2	4	2	2	2	3	2
m.5538	480	9	9	11	12	11	13	11
m.5566	116	2	1	2	2	1	1	1
m.5583	175	3	2	4	3	3	5	3
m.5593	175	1	1	1	0	1	1	2
m.1013	969	0	0	0	1	0	0	0
m.56	236	5	5	8	6	4	6	7
m.5603	203	0	1	2	3	2	2	3
m.5605	166	6	4	4	4	5	5	5
m.5606	190	3	3	5	4	4	4	5
m.5611	317	11	13	16	9	13	15	14
m.5613	134	1	1	3	2	2	1	4
m.5620	959	2	1	3	2	1	2	3
m.5624	813	7	5	9	7	10	11	10
m.5628	431	23	22	31	18	18	28	24
m.1238	450	3	2	5	4	3	2	3
m.5643	338	3	3	3	4	3	5	3
m.5644	430	8	8	14	7	10	12	16
m.5659	127	4	3	6	2	3	4	4
m.5664	242	11	4	6	10	5	10	7
m.5665	346	5	5	9	7	7	8	8
m.5672	207	1	1	1	0	0	1	0
m.5676	297	0	1	2	1	2	2	2
m.5677	398	7	5	6	6	6	6	8
m.5680	200	0	0	1	0	0	0	0
m.12417	694	0	1	1	1	1	2	1
m.5686	252	1	1	1	1	1	1	0
m.5692	394	0	0	1	0	0	0	1
m.5724	205	3	1	3	1	2	3	3
m.5752	384	0	0	1	0	0	0	0
m.5753	396	2	1	3	2	1	3	3
m.5755	241	1	1	2	0	3	2	2
m.579	570	10	12	13	14	11	16	16
m.580	344	17	16	19	14	16	15	15
m.1249	263	6	6	8	9	7	7	10
m.5803	326	0	0	1	0	0	0	1
m.5804	1293	6	6	10	5	4	8	4
m.5811	486	13	15	18	18	16	18	19
m.5859	199	5	4	7	5	5	4	6
m.5862	284	3	4	4	3	2	6	5
m.5867	472	2	3	5	5	3	4	6
m.5869	404	2	3	4	2	2	1	4
m.5870	1080	8	7	13	10	10	11	11
m.5891	357	2	1	2	1	2	1	1
m.12517	148	0	0	0	0	1	0	0
m.5900	332	0	0	1	0	1	2	0
m.592	568	0	0	1	0	0	0	1
m.5924	163	4	3	3	4	4	3	3
m.5940	470	9	8	12	14	11	11	11
m.5946	412	4	3	4	3	3	4	3
m.5947	328	3	1	3	2	0	1	2
m.595	591	3	5	8	4	3	5	6
m.5953	1295	15	22	27	23	25	26	33
m.12521	914	12	10	16	11	11	11	12
m.5961	726	26	24	30	33	29	45	40
m.5981	145	5	4	3	4	5	4	4
m.6000	281	7	4	10	6	11	11	9
m.6006	339	23	22	30	23	27	31	34
m.6024	399	1	3	4	1	2	3	2
m.6025	191	5	4	5	5	4	7	6
m.604	626	12	8	12	12	8	11	9
m.6042	807	1	0	1	1	0	1	0
m.12550	201	3	3	4	5	2	2	3
m.6046	318	1	2	2	2	1	2	2
m.6058	1126	1	0	0	0	0	0	0
m.606	401	12	16	15	15	17	14	16
m.6062	535	6	6	6	7	6	6	6
m.6067	290	0	0	2	2	2	1	2
m.6076	413	0	0	0	0	1	0	1
m.6093	277	0	0	1	1	0	0	0
m.6098	224	0	0	1	0	0	0	0
m.611	550	3	3	6	4	3	5	4
m.6130	287	10	8	10	14	14	14	12
m.12589	426	2	3	4	4	1	2	2
m.6137	829	1	1	1	2	0	1	1
m.6149	834	5	5	7	7	9	5	5
m.6153	459	5	1	5	4	2	6	4
m.6160	246	3	6	7	3	5	5	4
m.6161	297	0	0	1	0	0	1	1
m.6174	243	16	18	22	16	18	17	22
m.6192	463	11	14	7	11	11	9	11
m.6207	485	0	0	0	0	0	1	1
m.6212	640	20	19	28	23	20	31	31
m.12606	311	0	1	0	1	1	1	0
m.6219	1290	0	0	2	0	0	0	3
m.6233	239	3	1	4	3	2	3	4
m.6235	1030	1	1	1	1	0	1	0
m.625	931	0	1	1	0	0	0	0
m.6258	470	1	3	3	3	3	5	4
m.6266	564	8	7	11	11	8	12	9
m.628	379	1	1	3	0	1	2	2
m.1261	196	1	1	1	1	1	1	1
m.6354	185	3	2	3	2	2	1	2
m.6361	1066	10	9	11	15	11	19	15
m.6363	693	1	1	4	3	1	3	2
m.637	726	3	5	3	2	5	3	3
m.6370	313	8	8	13	11	14	14	13
m.6400	282	0	1	2	0	1	0	1
m.6404	402	0	1	2	1	0	1	1
m.6408	422	0	0	1	0	0	0	0
m.10132	182	2	1	3	1	3	1	2
