m.26933	140	4	6	3	3	4	4	4	6
m.26940	335	5	6	0	0	7	9	6	7
m.26970	515	1	1	0	0	0	0	0	0
m.26981	281	6	4	1	3	6	9	4	9
m.2705	268	11	13	6	8	15	14	13	12
m.27078	180	7	7	5	5	8	10	10	9
m.27110	419	2	1	0	0	2	2	2	1
m.1141	910	2	1	0	0	4	1	1	0
m.27111	329	0	2	1	1	1	3	2	1
m.27125	414	1	0	0	0	0	1	1	0
m.2715	610	19	19	8	8	22	25	17	25
m.27183	206	1	1	1	1	1	0	1	1
m.27197	142	3	3	3	3	3	2	4	3
m.2723	969	0	0	0	0	0	1	1	0
m.27234	308	16	16	8	6	17	20	16	19
m.27301	1031	0	1	0	0	0	0	0	1
m.11430	456	0	1	1	1	0	0	1	1
m.27343	272	1	1	1	0	1	3	2	0
m.27366	279	1	1	0	1	2	1	2	2
m.2737	226	0	1	0	0	2	1	1	1
m.27407	217	1	1	0	0	0	0	0	0
m.2744	660	0	0	0	0	2	0	1	0
m.27472	139	0	0	0	0	1	0	1	0
m.27519	235	3	3	2	2	3	3	3	3
m.2758	817	0	0	0	0	1	0	1	0
m.27586	330	4	5	0	0	9	7	9	6
m.27605	263	4	4	1	1	3	3	2	2
m.11472	334	2	4	0	0	2	3	2	2
m.27613	234	3	3	1	1	3	3	3	4
m.27614	142	5	6	1	1	5	6	6	5
m.27625	216	0	1	0	1	0	0	0	0
m.27628	467	1	2	0	1	1	0	1	0
m.2764	1523	1	1	0	0	0	0	1	0
m.27646	180	5	5	3	2	5	4	6	4
m.2765	1329	2	2	2	1	2	2	2	3
m.27658	363	0	1	1	1	0	1	1	2
m.27664	165	4	4	2	2	6	4	4	3
m.27700	104	5	6	3	4	5	6	5	8
m.1149	736	1	1	1	1	1	1	1	2
m.27714	423	2	0	0	0	1	2	0	0
m.27772	428	3	3	1	1	1	2	2	3
m.27778	204	2	2	0	1	1	2	1	1
m.27791	585	10	8	3	5	10	7	7	5
m.27802	451	0	2	0	0	0	2	1	1
m.27813	362	2	1	1	2	2	2	2	1
m.27871	99	3	3	0	0	1	2	1	3
m.2794	658	30	32	15	12	35	30	36	28
m.27948	285	2	4	2	1	3	3	4	3
m.27998	400	4	3	1	2	4	6	5	4
m.115	216	9	9	2	3	9	7	9	9
m.28013	833	2	3	1	1	1	2	5	1
m.28097	108	2	3	1	2	3	5	3	5
m.28137	274	3	4	2	2	3	1	2	3
m.28144	117	0	0	0	1	0	0	0	1
m.28154	158	1	1	0	0	1	1	1	1
m.2824	459	4	3	0	1	7	4	4	6
m.28256	203	2	3	4	3	3	5	3	4
m.28278	688	3	3	1	2	3	1	2	4
m.28313	382	0	1	0	0	1	0	1	2
m.1005	498	16	14	4	5	11	16	10	16
m.1152	2284	1	0	0	0	1	0	0	0
m.284	444	5	7	1	3	5	4	6	7
m.2841	371	2	2	0	0	2	2	2	2
m.28413	203	1	3	2	3	3	3	2	4
m.28419	437	4	3	3	2	4	2	4	3
m.28422	153	0	0	0	0	0	1	0	2
m.28430	410	4	3	2	3	4	4	4	4
m.28435	230	5	6	2	2	7	10	4	9
m.28438	291	3	4	1	0	3	4	3	2
m.28488	234	0	1	0	0	0	1	0	1
m.285	338	2	1	0	0	1	1	1	1
m.11543	385	10	8	4	8	6	7	7	7
m.28519	329	6	5	4	4	4	7	5	7
m.2853	518	3	2	1	2	4	2	2	3
m.28534	505	4	3	4	7	4	6	3	5
m.28537	125	1	1	0	0	1	2	1	1
m.28546	235	23	24	9	12	27	20	26	23
m.2856	532	24	21	10	8	16	18	16	17
m.2860	768	12	15	10	9	19	16	22	18
m.28620	138	1	1	0	0	1	1	0	0
m.28662	374	8	7	5	5	9	9	12	10
m.28742	295	3	3	2	2	2	2	2	3
m.11553	214	8	9	3	2	6	6	8	8
m.28770	229	2	2	1	0	2	1	3	2
m.2878	281	8	9	2	3	12	8	10	9
m.28820	245	9	9	1	4	11	9	9	8
m.28880	200	1	0	0	0	1	0	0	0
m.28999	107	2	2	0	0	0	1	0	1
m.29	104	4	4	4	5	5	4	4	5
m.29084	160	2	4	2	2	4	2	2	3
m.29137	625	2	3	1	2	2	0	2	3
m.29142	223	4	3	2	3	2	3	2	2
m.29240	253	8	9	3	5	5	6	7	6
m.11561	392	1	1	0	0	0	0	0	0
m.2928	364	1	2	0	0	1	0	1	0
m.29291	227	1	1	0	1	0	2	2	1
m.29299	328	6	4	2	2	3	1	2	1
m.29350	356	1	0	0	0	0	0	1	1
m.29428	193	11	10	8	9	11	11	13	11
m.295	166	8	8	1	2	7	9	9	10
m.29523	191	11	10	10	9	11	10	14	9
m.29527	167	0	0	0	0	1	0	1	0
m.29546	408	0	0	0	1	0	1	0	0
m.11603	537	1	1	0	0	1	1	1	1
m.29573	135	5	4	3	4	6	4	4	4
m.29601	249	1	2	0	2	2	2	2	2
m.29602	100	3	1	0	0	2	2	1	2
m.29606	138	1	1	1	1	1	1	1	1
m.29634	1184	0	0	0	0	0	0	1	1
m.297	271	1	1	0	0	1	2	2	2
m.2970	816	5	4	0	0	7	4	5	2
m.2971	483	2	2	1	1	1	2	2	3
m.29844	459	2	2	1	1	2	3	2	3
m.29861	185	12	10	10	6	12	17	11	16
m.1163	121	3	3	2	3	3	2	2	3
m.29888	284	7	4	4	2	6	8	7	4
m.29952	124	3	5	1	2	4	4	3	4
m.29972	1069	7	7	2	1	3	4	5	4
m.3004	377	1	2	0	0	2	3	1	3
m.3005	453	24	19	2	3	15	22	17	23
m.30104	442	11	11	7	9	10	9	10	9
m.3013	523	0	0	1	0	1	0	0	0
m.30171	172	1	1	0	0	1	1	1	1
m.30203	117	5	5	3	3	4	4	5	4
m.11636	357	1	1	0	0	1	0	3	0
m.3027	702	0	1	0	0	2	0	2	2
m.3029	290	1	2	0	0	1	3	1	1
m.30295	390	9	10	11	9	12	12	13	10
m.30322	115	0	1	1	1	1	1	1	1
m.3037	1596	1	1	0	0	1	0	2	1
m.30396	488	30	28	18	20	27	30	32	31
m.304	134	2	4	1	2	2	2	3	3
m.30404	107	3	2	1	2	2	3	1	2
m.30436	263	1	1	0	0	1	0	2	0
m.11687	197	0	0	1	0	0	1	1	0
m.3049	769	0	1	0	0	0	0	0	0
m.30492	247	9	9	4	4	5	5	7	7
m.30496	451	10	9	7	5	12	15	9	11
m.30517	248	6	7	3	4	9	8	9	7
m.30602	306	5	3	2	1	3	4	4	2
m.3061	248	4	4	3	3	4	3	4	4
m.30649	133	8	8	5	3	6	7	5	8
m.308	201	3	4	2	1	1	5	2	4
m.3082	374	3	2	1	1	2	1	2	2
m.11700	147	5	5	2	3	6	4	7	4
m.3090	880	5	6	3	2	7	6	4	6
m.30904	460	1	0	3	3	2	0	1	0
m.30909	383	1	0	0	0	1	0	0	0
m.30917	239	3	1	0	0	2	1	1	2
m.30927	172	26	25	16	20	27	30	28	31
m.30955	229	11	13	6	6	9	14	10	13
m.30957	121	0	0	0	0	2	1	0	1
m.30965	169	3	2	1	1	3	2	3	2
m.30968	150	5	5	4	4	4	4	5	5
m.3100	352	6	3	6	5	6	5	3	6
m.11721	335	0	1	0	0	2	0	1	0
m.31184	221	3	3	3	4	6	6	8	8
m.3130	1155	5	6	3	3	4	7	6	5
m.31300	423	2	3	2	3	5	5	3	6
m.3134	211	1	0	1	0	2	1	0	0
m.31437	438	2	2	1	1	7	5	5	3
m.31443	176	2	2	1	2	1	2	2	2
m.3146	160	4	3	1	1	3	6	4	5
m.31460	197	3	4	3	1	5	3	5	1
m.31506	166	0	0	0	1	1	0	0	0
m.1007	159	1	1	0	1	1	2	1	0
m.11724	829	6	6	4	2	5	8	6	7
m.3153	509	3	5	0	2	4	2	4	2
m.316	240	4	3	2	1	3	5	5	5
m.31623	358	4	3	2	2	2	4	4	4
m.31625	195	3	2	2	3	4	2	2	1
m.3167	409	2	0	0	0	2	1	0	0
m.3168	200	0	0	0	0	0	0	1	0
m.317	569	1	3	0	1	2	0	2	0
m.31712	115	6	5	0	0	6	5	4	6
m.3172	280	1	2	2	2	2	1	3	2
m.11725	118	1	1	0	0	0	1	1	1
m.31755	194	1	1	1	0	1	0	0	0
m.3177	109	0	1	0	0	1	0	0	0
m.3187	131	5	4	2	1	4	4	6	7
m.31925	182	1	1	0	0	1	0	1	0
m.31948	99	1	1	1	1	2	2	2	0
m.31989	241	6	8	4	6	9	8	7	8
m.32071	562	2	2	0	1	3	2	2	3
m.32074	263	0	2	0	0	0	0	1	0
m.32095	297	2	3	1	1	2	1	1	1
m.32107	309	3	2	0	0	3	2	3	1
m.11740	629	1	0	1	1	1	1	0	1
m.32183	330	1	1	0	0	1	1	0	1
m.3220	414	6	6	1	2	2	3	4	3
m.3221	325	4	6	2	4	7	8	5	7
m.32284	203	1	1	1	1	1	1	0	1
m.323	492	4	5	1	1	5	4	6	3
m.32350	106	1	0	0	1	1	0	0	0
m.32357	153	1	2	0	0	3	2	3	2
m.32358	194	0	0	0	0	1	1	0	2
m.32359	150	1	1	2	2	1	0	0	0
m.32372	367	0	1	0	0	2	0	2	0
m.11744	384	1	1	0	0	2	1	1	1
m.32400	152	12	13	9	7	10	11	9	10
m.32403	306	1	1	1	0	2	3	2	1
m.32424	125	0	0	1	1	0	0	1	0
m.32437	322	6	4	5	6	10	7	6	4
m.32472	518	0	0	0	0	1	0	0	0
m.3251	282	1	1	0	1	0	0	3	2
m.3255	868	5	4	1	1	4	5	4	4
m.32551	99	0	1	1	2	0	3	0	2
m.32564	491	1	0	0	0	0	0	0	0
m.32621	249	2	1	0	1	1	2	1	1
m.11754	237	4	5	2	4	3	3	3	5
m.32635	153	4	6	3	3	5	5	4	5
m.32645	340	0	1	0	0	1	0	0	0
m.3273	568	1	2	0	0	0	0	0	0
m.3276	306	0	0	0	0	1	0	0	0
m.32828	176	9	8	9	11	12	11	12	9
m.32831	225	4	4	2	3	11	5	9	4
m.32846	176	1	1	1	0	2	2	1	0
m.32852	395	4	4	0	2	3	3	1	1
m.33026	112	4	6	2	2	4	4	3	4
m.33059	120	1	2	0	0	2	1	1	1
m.33136	368	1	2	1	0	1	1	1	1
m.33160	897	2	2	0	0	1	0	0	0
m.332	282	53	52	54	47	65	54	64	60
m.33261	166	0	0	0	0	0	2	0	1
m.33410	147	1	1	1	0	1	0	1	1
m.33455	109	4	4	2	2	7	7	6	7
m.3347	452	0	1	0	0	0	0	1	1
m.33471	155	1	2	0	0	1	1	3	2
m.33472	425	3	4	2	1	6	5	6	5
m.33492	113	2	1	1	1	1	1	1	1
m.33503	162	3	2	0	0	1	1	2	3
m.33514	310	3	4	2	3	4	3	2	2
m.33520	102	0	0	0	0	3	1	3	0
m.33573	158	1	2	1	1	0	0	0	1
m.33585	222	3	4	0	0	5	3	7	3
m.33765	180	0	0	0	0	1	1	0	0
m.3377	199	5	5	4	4	6	5	5	6
m.33823	263	13	8	4	5	6	9	10	10
m.11786	188	5	4	0	0	5	4	3	6
m.33851	449	0	0	0	0	0	0	1	0
m.33885	143	1	2	0	0	0	1	0	0
m.33899	140	2	1	1	1	2	1	1	2
m.34056	168	4	4	1	1	4	5	6	6
m.34074	300	0	0	2	1	1	1	1	1
m.3410	419	3	4	1	0	2	4	2	3
m.34124	301	2	2	0	0	0	1	1	1
m.34153	162	1	1	0	1	2	2	2	2
m.34157	102	12	15	10	10	14	14	15	12
m.34189	296	7	5	0	1	4	3	4	4
m.11819	281	2	1	2	1	1	2	1	2
m.342	284	11	13	6	5	18	17	16	17
m.3422	302	1	2	2	2	2	1	2	1
m.34230	432	1	2	0	1	1	1	2	0
m.3426	883	1	0	0	0	0	0	1	0
m.34307	327	3	2	0	0	3	3	3	1
m.34320	345	6	5	1	1	5	5	4	4
m.34388	510	2	2	0	0	2	1	2	2
m.34425	200	5	5	2	1	2	2	2	2
m.3444	334	3	1	1	1	3	3	1	2
m.34462	419	6	8	5	3	8	9	9	8
m.11826	566	4	2	0	1	2	4	5	5
m.34493	172	9	11	3	3	7	7	8	7
m.34529	167	0	0	0	0	0	2	0	2
m.34604	140	1	1	0	0	3	2	1	2
m.34605	160	0	1	0	0	1	1	0	1
m.3462	8400	20	16	5	6	18	11	19	15
m.3463	3039	8	12	5	4	9	12	11	9
m.34688	318	1	1	0	0	0	2	2	3
m.34690	147	1	3	1	0	2	1	1	1
m.347	455	37	37	16	20	48	42	51	44
m.34713	109	1	1	0	0	1	1	1	1
m.10080	526	17	16	15	17	14	13	16	16
m.11831	212	1	2	1	1	1	1	2	0
m.3477	1085	22	20	8	5	21	25	19	21
m.34772	240	1	1	1	1	2	1	2	2
m.34789	370	0	1	0	0	1	0	0	0
m.348	295	5	4	4	4	8	7	9	9
m.34960	270	0	0	0	0	1	2	1	0
m.34980	153	1	1	1	1	1	1	1	1
m.34991	288	2	2	1	0	4	4	5	4
m.34996	174	1	0	0	0	1	1	1	1
m.35068	261	2	2	2	1	2	4	2	4
m.11832	897	7	7	6	8	7	10	8	9
m.35071	140	2	3	1	1	2	2	2	4
m.35100	307	0	0	0	0	0	1	0	0
m.35136	334	2	2	1	1	3	5	4	2
m.35147	172	1	1	0	0	1	1	2	2
m.35243	207	0	1	0	0	0	0	1	1
m.35307	214	1	1	0	0	0	0	1	1
m.3535	553	0	0	0	0	0	0	1	1
m.3543	203	1	1	1	0	1	0	0	1
m.3547	337	1	1	0	1	0	0	0	3
m.3549	388	1	1	0	0	0	1	0	1
m.1184	205	0	1	0	0	0	2	0	0
m.355	256	31	34	17	18	30	35	32	32
m.35511	123	1	1	1	0	1	2	1	1
m.35564	204	1	3	0	1	1	3	2	2
m.3565	211	1	2	1	0	3	6	3	5
m.357	733	0	0	0	1	0	0	0	0
m.35843	140	1	3	2	1	2	2	1	1
m.35895	213	1	1	0	0	1	2	1	1
m.35911	133	7	12	4	4	8	7	11	10
m.36003	135	2	2	4	3	4	3	3	3
m.11842	252	2	2	3	3	4	3	3	3
m.3601	988	1	0	0	0	0	1	0	0
m.36024	385	15	15	10	10	16	16	17	14
m.36124	147	3	3	2	2	3	3	2	2
m.3619	642	1	1	1	0	0	2	0	1
m.362	112	1	0	0	0	1	1	2	0
m.3621	404	1	1	1	1	2	1	1	1
m.36235	154	4	5	1	1	5	6	5	5
m.3627	290	3	5	2	3	3	4	4	3
m.36293	247	0	1	0	0	2	0	4	0
m.36294	179	1	0	1	0	1	1	2	0
m.11876	224	2	2	1	1	1	1	1	2
m.36295	190	1	1	0	0	0	0	0	0
m.36305	120	0	1	0	0	0	1	2	0
m.36358	231	2	2	0	0	2	1	0	2
m.36412	362	1	1	0	0	1	0	1	3
m.365	460	26	27	21	19	38	28	37	27
m.36655	249	1	1	0	0	2	3	2	2
m.36657	206	7	7	5	4	5	6	6	7
m.36658	156	7	8	5	6	4	6	6	7
m.36659	126	2	2	0	0	1	3	1	3
m.3666	213	33	34	14	16	21	34	29	34
m.1188	293	6	5	5	5	7	6	5	5
m.36673	175	1	0	0	0	0	2	0	3
m.36731	170	5	6	3	3	4	6	3	4
m.3675	482	2	5	2	1	8	4	6	5
m.3689	731	4	3	2	2	3	4	3	3
m.3691	708	1	0	0	0	2	2	1	1
m.37180	248	4	3	0	0	0	2	0	4
m.37188	283	0	0	0	0	0	1	0	1
m.3723	105	1	2	1	1	2	1	2	0
m.37396	133	5	5	5	5	6	6	6	5
m.37474	159	11	13	8	11	12	5	9	6
m.11907	647	1	2	0	0	0	0	0	0
m.3760	164	1	1	0	0	2	1	1	1
m.37732	163	1	1	1	1	0	1	0	1
m.37794	114	0	0	0	0	1	0	1	1
m.378	200	12	12	6	8	13	14	13	14
m.37833	126	8	8	6	6	8	7	7	7
m.37922	139	2	2	1	1	2	2	2	2
m.37941	99	1	1	0	0	0	0	0	1
m.11921	315	5	6	4	3	7	9	7	10
m.37962	437	2	2	0	0	3	3	3	4
m.37963	226	2	2	2	2	1	1	2	1
m.38034	178	0	1	0	0	1	0	1	1
m.38037	198	9	10	5	7	12	10	7	9
m.38038	462	7	7	3	3	9	6	10	7
m.38073	190	3	4	3	3	2	4	3	3
m.3808	609	22	20	12	12	25	27	25	27
m.3817	410	1	1	0	0	1	1	1	1
m.38264	113	1	1	0	1	2	1	1	1
m.38396	326	1	1	0	0	0	0	0	0
m.11924	283	0	1	0	0	1	0	0	0
m.384	422	83	89	69	72	102	96	100	93
m.38468	195	4	4	0	1	1	4	5	4
m.38478	153	1	1	0	0	1	0	0	2
m.38537	209	1	1	0	1	1	1	1	1
m.38555	178	1	0	0	0	1	2	0	1
m.38571	236	0	1	0	0	1	1	0	1
m.386	335	7	7	2	2	4	10	7	10
m.3861	463	1	1	0	0	2	1	1	0
m.38692	194	3	2	1	0	3	3	2	2
m.3871	422	1	1	0	0	1	1	0	2
m.38847	116	2	0	0	0	0	0	1	0
m.39	352	0	0	0	1	1	0	0	0
m.3914	142	3	3	3	3	3	2	3	2
m.3929	668	0	1	1	0	0	1	1	1
m.3936	244	4	4	3	3	6	5	5	5
m.395	594	6	7	2	1	6	10	6	4
m.3953	259	4	4	2	3	3	3	3	3
m.3970	459	2	3	0	0	1	4	2	4
m.3978	582	7	5	5	4	7	11	9	9
m.3981	180	4	6	1	1	4	2	5	2
m.10093	673	0	1	0	1	1	2	1	0
m.11960	265	1	1	0	0	1	2	1	0
m.3991	359	2	2	1	1	0	2	1	2
m.4	1370	28	34	26	25	28	44	27	45
m.4026	349	1	2	2	2	3	4	3	4
m.405	356	2	2	1	1	4	3	2	4
m.408	537	3	2	2	2	3	2	2	4
m.4092	124	15	16	9	10	19	18	23	19
m.4111	173	1	1	0	0	1	0	1	1
m.4131	303	2	2	2	1	1	2	2	1
m.416	307	3	5	1	0	5	7	5	6
m.4166	132	1	0	1	0	0	0	0	0
m.11993	245	1	1	0	0	2	1	2	1
m.4186	1024	1	0	0	0	2	0	0	0
m.4192	379	4	3	2	2	4	2	2	3
m.4199	411	2	0	1	0	3	4	2	2
m.4212	929	17	19	10	11	20	24	24	30
m.4224	397	12	11	4	2	7	10	7	12
m.4229	273	5	5	3	2	4	5	4	5
m.423	229	9	8	6	7	8	8	9	9
m.4233	452	2	2	0	0	2	2	3	2
m.4250	288	20	19	14	15	17	19	21	20
m.426	811	12	9	7	5	10	7	10	6
m.12002	156	1	1	0	0	1	1	2	1
m.4268	630	0	1	0	0	2	2	1	2
m.427	250	3	3	1	1	1	1	2	2
m.4279	306	0	0	0	0	0	1	0	1
m.428	332	3	3	0	0	4	5	3	4
m.43	257	1	2	0	0	0	0	0	0
m.4304	248	1	2	0	0	2	1	1	2
m.4309	396	0	0	0	0	0	0	1	0
m.431	153	1	1	0	0	2	1	1	1
m.4326	136	3	2	1	2	3	3	2	3
m.12007	433	5	8	6	6	7	7	9	7
m.4327	322	0	0	3	1	2	2	3	0
m.4353	392	5	6	1	4	5	5	6	4
m.4356	640	7	6	3	4	6	10	7	8
m.4358	403	4	4	2	1	2	1	4	4
m.437	429	3	3	0	1	1	3	1	2
m.4371	294	0	0	0	0	0	0	0	1
m.4377	263	0	1	0	0	1	3	1	1
m.4386	383	2	4	0	1	3	3	3	2
m.4387	576	0	1	0	0	0	1	0	2
m.4396	851	1	1	0	0	0	2	1	0
m.12009	511	3	1	0	0	0	0	2	0
m.4397	158	0	0	0	0	1	1	0	0
m.441	423	15	15	9	10	14	14	14	14
m.4416	678	1	0	2	0	1	1	0	0
m.443	202	1	1	0	0	3	2	2	2
m.444	342	0	0	0	0	1	0	0	1
m.4453	365	3	2	1	1	1	2	3	4
m.4511	317	1	0	0	0	1	2	1	0
m.4533	744	2	1	0	0	1	1	0	1
m.454	722	2	2	0	1	1	1	2	1
m.12035	180	2	3	0	0	3	1	4	2
m.4541	228	0	1	0	1	1	0	0	0
m.4567	294	1	1	0	0	2	2	1	1
m.4575	193	1	1	0	0	1	1	2	2
m.458	572	1	1	0	0	0	1	0	2
m.459	339	5	4	3	4	6	9	7	10
m.4593	1009	5	7	2	3	4	5	5	3
m.460	402	12	13	5	6	10	14	12	15
m.461	891	0	1	0	0	1	2	1	2
m.4616	493	3	3	0	0	2	2	3	2
m.462	353	5	5	1	2	5	6	6	4
m.12048	569	10	11	5	2	10	13	13	14
m.4637	291	0	0	0	0	1	1	1	1
m.4641	249	1	0	1	1	0	0	1	0
m.4645	459	1	0	0	0	0	0	0	0
m.4694	414	13	11	8	8	12	11	13	11
m.47	1132	0	2	0	0	0	0	0	0
m.471	360	0	0	0	0	0	1	1	0
m.4728	213	8	9	2	2	6	4	5	4
m.473	628	9	9	5	6	9	11	11	9
m.4733	390	0	0	0	0	2	1	0	2
m.474	402	1	1	1	1	1	2	1	1
m.12056	309	3	3	0	1	4	5	4	1
m.4747	349	8	9	5	4	7	10	7	11
m.4759	223	4	3	0	0	6	7	3	6
m.4808	367	0	0	0	1	0	0	0	0
m.481	1150	11	15	4	3	18	11	17	13
m.4845	303	0	2	0	0	0	0	0	0
m.4855	1250	0	0	1	0	0	0	0	2
m.4863	154	0	1	0	0	0	0	1	0
m.4876	497	10	12	7	10	9	11	9	9
m.4878	331	21	21	9	10	21	23	25	23
m.12069	191	0	0	0	0	0	1	0	0
m.4883	240	3	3	1	2	2	1	2	2
m.4889	468	4	3	2	0	3	2	2	3
m.4892	422	2	1	0	0	1	2	1	2
m.4894	508	1	0	0	1	1	2	1	1
m.4897	319	9	14	3	3	15	14	18	13
m.4900	202	6	6	1	1	4	5	5	5
m.4903	2982	2	1	1	2	0	2	0	2
m.491	248	12	13	3	2	13	14	11	11
m.4911	552	63	65	37	35	77	72	72	73
m.4921	158	12	9	5	5	11	13	10	12
m.12097	491	0	1	0	1	0	0	0	1
m.4923	315	16	16	8	7	15	17	14	11
m.494	400	5	7	4	4	5	8	4	6
m.4943	647	43	37	21	19	40	44	47	41
m.4946	322	1	1	0	0	1	2	2	1
m.4958	221	1	0	1	1	0	1	0	0
m.4968	676	1	2	0	0	0	0	0	2
m.4969	645	0	1	0	0	0	1	0	0
m.4974	208	3	1	1	2	3	3	2	4
m.4978	368	29	32	19	19	31	30	30	33
m.4988	204	5	4	1	2	4	5	4	4
m.10111	222	3	1	0	0	2	0	1	0
m.1215	381	3	5	1	1	8	8	8	6
m.4990	351	1	2	1	1	4	0	5	0
m.4998	325	2	2	2	2	3	3	3	2
m.500	227	1	0	0	0	0	0	1	1
m.5005	481	26	24	13	13	27	27	27	25
m.5012	2350	82	81	50	60	82	87	88	86
m.5020	224	9	10	4	3	6	8	8	9
m.5022	151	13	14	7	8	13	12	14	12
m.5026	617	1	0	0	0	0	0	0	0
m.5028	1007	24	22	10	9	29	25	24	24
m.12175	403	7	6	1	1	6	6	5	7
m.5036	327	2	0	1	1	0	2	0	0
m.5038	1493	2	0	0	0	0	0	1	2
m.5056	403	3	3	1	2	5	4	4	4
m.5061	506	12	13	8	7	14	15	17	14
m.5062	346	13	11	12	11	16	17	13	13
m.5064	342	12	13	4	4	10	6	10	7
m.5076	1105	5	5	4	3	6	4	4	5
m.508	371	5	7	1	2	6	6	5	7
m.5080	107	4	4	2	0	5	3	7	3
m.5081	198	4	7	2	2	7	4	9	5
m.12185	535	4	3	2	2	2	1	2	1
m.5109	131	1	1	0	0	1	1	1	1
m.5113	272	8	8	4	4	8	9	8	8
m.5116	342	1	0	0	0	0	1	0	0
m.5120	694	23	20	12	12	21	24	24	25
m.5128	376	3	3	4	3	4	3	3	5
m.5142	151	7	6	5	6	4	4	6	6
m.5146	126	7	6	2	3	7	4	7	7
m.5147	416	14	12	4	7	13	13	15	13
m.5148	167	3	3	3	3	3	3	3	4
m.515	303	2	3	2	1	3	2	3	4
m.12229	471	24	27	17	14	28	25	29	26
m.5150	488	2	4	1	3	3	3	3	2
m.5161	451	5	3	1	2	4	5	5	6
m.5172	212	1	1	0	0	0	0	0	1
m.5182	409	11	10	3	3	10	10	11	13
m.5185	122	2	2	0	0	3	1	2	2
m.5186	242	39	40	33	31	37	44	41	44
m.519	515	10	11	5	6	15	12	14	7
m.5191	2106	8	9	3	1	16	12	10	12
m.5199	639	4	4	0	2	4	2	4	2
m.1223	739	2	3	3	2	3	2	2	4
m.5203	1963	2	3	0	0	1	2	1	0
m.5212	302	2	3	0	0	1	2	1	1
m.5216	1018	1	1	2	1	0	2	0	2
m.5248	375	0	1	0	0	1	2	1	1
m.5250	227	2	2	3	3	3	3	3	3
m.5253	335	29	29	18	14	30	29	27	31
m.5256	138	5	6	5	4	4	4	7	4
m.5258	222	3	5	2	1	2	2	1	1
m.5266	746	1	0	0	0	1	2	1	1
m.5277	148	1	2	0	0	1	2	2	2
m.12238	232	15	19	9	10	16	18	16	19
m.5288	344	3	2	0	0	3	1	1	0
m.5290	1690	22	26	15	14	19	24	27	24
m.5296	670	0	1	1	2	0	0	0	0
m.5305	270	2	2	0	0	2	5	2	3
m.5309	1972	135	137	97	106	140	146	148	144
m.531	580	16	18	8	9	17	15	17	13
m.5315	882	8	8	2	3	9	9	8	10
m.532	113	5	5	1	2	5	3	4	4
m.534	225	15	16	6	6	16	13	16	15
m.5346	119	2	1	0	0	2	1	1	2
m.1225	1047	1	0	0	0	0	0	0	1
m.5352	328	1	0	0	1	2	1	2	0
m.5354	547	12	12	3	5	14	14	14	15
m.5364	172	8	9	7	5	8	8	8	8
m.5369	500	3	2	1	3	2	3	3	6
m.5376	135	0	0	0	0	1	0	1	1
m.5382	195	3	3	4	3	3	3	3	4
m.5390	842	5	5	4	5	10	7	8	4
m.5398	324	1	0	0	0	0	0	0	0
m.5400	164	4	4	2	1	3	5	3	4
m.12306	644	3	1	0	0	0	2	1	1
m.5401	114	0	1	0	0	0	0	1	0
