m.11725	118	0	0	0	1	0	0	0	1	1	0	1	0	0	0	1	1
m.1173	565	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
m.11744	384	1	2	2	3	2	1	2	1	2	3	0	2	1	2	1	0
m.11754	237	3	3	4	2	4	3	2	3	2	2	2	4	3	4	2	3
m.11767	390	2	1	2	1	0	0	0	1	0	1	0	1	0	0	0	1
m.1177	593	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
m.11786	188	0	0	1	0	0	0	0	1	0	1	2	0	1	1	1	1
m.11819	281	3	5	4	7	3	3	6	4	3	3	3	3	3	6	4	3
m.11820	1432	0	1	2	1	0	0	0	1	0	1	0	0	1	1	1	0
m.11826	566	0	2	1	1	0	0	1	1	0	1	1	0	0	1	2	1
m.11828	346	1	0	0	0	0	0	0	1	1	1	0	0	1	0	1	0
m.11831	212	6	4	4	1	7	7	3	4	2	4	3	2	5	3	4	2
m.11832	897	6	7	8	9	6	8	10	6	6	11	5	8	9	9	6	6
m.11842	252	1	0	1	0	0	1	0	2	0	0	0	1	0	0	0	1
m.11872	568	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0
m.11876	224	0	1	0	1	0	0	0	0	2	1	1	0	1	1	0	1
m.1188	293	3	4	3	4	3	2	3	3	3	5	5	2	3	5	5	6
m.11898	748	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0
m.11907	647	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
m.11921	315	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
m.11924	283	0	0	1	0	0	0	0	2	0	1	0	0	1	1	0	0
m.11933	202	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	0
m.11971	202	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0
m.11993	245	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
m.11995	326	5	3	3	2	4	5	3	1	4	3	5	3	1	4	3	2
m.12002	156	1	1	2	2	2	0	1	0	0	3	2	2	2	1	0	2
m.12007	433	3	5	7	3	3	2	3	7	7	8	6	5	4	4	5	7
m.12009	511	0	2	1	3	1	0	3	1	2	2	2	1	3	3	2	2
m.12028	524	0	1	0	0	1	0	2	0	0	0	0	0	1	0	0	0
m.12035	180	2	1	1	1	2	1	2	2	1	2	1	0	2	0	1	1
m.1204	135	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0
m.12048	569	6	8	8	10	6	6	7	3	8	9	7	8	10	7	11	6
m.12051	247	1	1	2	1	2	1	1	0	1	2	1	1	2	2	1	0
m.12056	309	0	1	2	1	0	1	1	0	2	1	3	2	1	1	1	1
m.12069	191	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
m.12097	491	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
m.12124	155	2	1	1	1	2	1	0	1	1	3	0	0	2	1	1	0
m.12129	447	36	73	57	72	30	38	71	53	55	61	50	55	54	47	64	45
m.1215	381	2	5	2	6	3	1	3	2	3	3	3	3	5	2	2	2
m.12175	403	3	3	3	3	1	2	2	2	3	1	3	2	3	1	3	1
m.12185	535	2	2	1	2	2	2	2	1	2	2	0	4	2	3	3	2
m.12229	471	11	20	14	18	13	13	20	15	20	19	15	19	18	20	19	17
m.1223	739	1	2	3	2	1	2	1	0	2	3	2	1	4	0	2	1
m.12238	232	11	16	15	14	12	12	15	12	14	14	14	16	13	15	13	13
m.12306	644	0	1	1	2	0	1	1	2	1	1	1	1	1	0	0	0
m.12326	225	1	1	0	1	0	0	0	0	1	1	0	1	1	1	2	0
m.12334	1458	2	3	2	1	2	3	3	1	2	4	2	2	3	2	3	1
m.1235	511	2	2	2	0	4	3	2	1	0	1	1	1	2	2	3	2
m.12364	195	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0
m.1238	450	1	3	2	2	3	3	2	2	1	2	1	2	2	1	2	0
m.1240	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
m.12417	694	3	3	3	1	2	2	4	2	2	4	3	2	4	2	4	3
m.1245	204	13	16	17	16	13	14	13	15	13	18	14	13	15	12	15	12
m.1249	263	3	10	8	10	2	1	11	6	8	5	5	6	4	8	5	6
m.12517	148	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0
m.12521	914	10	10	12	10	9	9	9	8	10	9	15	11	11	11	10	7
m.12550	201	1	2	2	1	2	2	1	1	3	2	3	2	2	2	2	3
m.12589	426	0	0	0	0	0	2	0	2	0	1	0	0	0	0	1	0
m.12606	311	0	0	0	1	0	0	0	1	2	1	3	1	2	1	1	2
m.1261	196	1	3	2	3	1	1	3	1	1	1	2	1	1	2	0	2
m.12642	195	16	20	22	22	16	16	23	17	26	19	20	22	18	25	22	20
m.12643	211	1	1	1	0	1	0	1	0	0	1	0	0	1	1	2	0
m.12644	250	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m.12647	377	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0
m.12648	162	1	1	0	1	1	1	1	0	1	0	0	1	1	2	1	1
m.1265	381	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1
m.12659	176	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1
m.12662	470	5	6	8	6	5	6	4	7	7	6	5	9	5	7	8	9
m.12676	293	1	1	1	0	0	0	1	1	1	0	0	0	0	0	1	0
m.12686	459	2	1	1	1	1	0	2	3	0	1	0	0	2	1	1	1
m.12693	1749	10	6	14	6	5	8	5	8	8	9	8	6	8	6	9	6
m.12695	530	0	1	1	1	0	0	1	0	1	0	1	0	1	1	0	0
m.12698	142	3	5	3	4	1	3	4	3	6	3	6	6	4	5	4	1
m.12699	199	4	5	5	7	5	6	6	4	6	7	5	5	5	8	5	7
m.12709	550	8	10	10	9	6	9	11	6	9	11	9	7	7	10	8	6
m.12711	510	1	2	2	3	1	1	3	2	2	0	2	3	1	3	1	0
m.12713	362	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
m.12716	167	2	1	1	2	1	1	1	1	3	2	2	2	1	2	1	2
m.12721	179	0	0	1	0	2	1	0	0	0	0	4	0	1	0	0	1
m.12722	407	2	2	2	2	2	2	2	2	1	3	1	0	2	2	2	1
m.12724	296	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0
m.12725	224	7	6	9	10	6	6	10	8	7	9	9	6	7	9	6	7
m.12732	698	10	11	13	11	10	11	16	11	12	11	13	12	13	11	9	11
m.12733	700	4	4	5	6	4	4	4	3	6	7	4	4	5	6	6	0
m.12740	434	4	6	7	6	6	4	7	8	7	7	6	7	7	7	7	6
m.12744	483	1	2	1	1	3	1	1	1	2	1	0	0	2	2	2	1
m.12757	255	5	6	3	7	6	5	5	5	8	5	5	7	5	7	4	7
m.12762	252	3	0	6	0	2	3	0	5	3	3	15	3	2	3	2	14
m.12764	395	0	1	1	1	0	0	0	0	1	1	0	1	1	0	0	1
m.12766	325	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
m.12770	763	0	1	1	2	0	1	0	0	2	1	0	1	1	2	1	1
m.12778	145	1	1	1	1	0	1	0	1	0	1	1	0	0	1	1	0
m.12781	500	1	2	2	2	2	1	0	1	2	1	1	1	1	1	1	0
m.12786	174	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	2
m.12790	138	2	2	3	2	2	2	5	2	4	2	1	5	4	5	3	0
m.12795	196	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0
m.12796	156	4	5	4	7	5	4	6	6	6	5	9	7	4	8	7	6
m.12799	378	2	3	4	2	2	3	2	2	3	2	4	3	2	3	3	4
m.1281	317	0	1	0	1	1	0	0	0	0	0	0	0	1	1	1	0
m.12810	529	2	7	10	7	1	2	8	8	9	7	8	9	8	9	9	4
m.12813	219	3	3	3	2	2	3	1	4	4	4	5	5	3	4	2	3
m.12818	193	7	13	9	11	7	7	13	9	12	9	8	10	9	11	10	5
m.12824	377	9	6	9	4	9	10	5	9	9	14	11	10	12	8	11	10
m.12825	688	0	1	1	1	0	0	0	1	2	1	2	1	2	1	2	1
m.12829	263	1	0	0	2	1	2	0	1	1	1	1	1	2	0	1	1
m.1283	112	3	2	2	2	3	2	1	3	4	5	2	3	2	2	4	2
m.12839	312	1	4	2	3	2	1	3	1	4	2	1	1	2	3	2	1
m.12859	409	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
m.1286	2829	157	258	227	257	167	167	256	207	242	217	237	241	215	247	211	229
m.12872	385	3	1	3	2	3	2	1	3	3	3	3	1	2	1	2	2
m.12890	232	1	1	1	1	1	0	0	1	0	2	1	0	3	0	2	1
m.12895	388	1	0	0	0	2	1	0	1	1	1	0	1	1	2	1	0
m.129	503	2	2	2	1	1	1	3	2	2	2	1	2	1	1	2	0
m.12917	415	2	0	0	2	1	1	1	1	0	0	0	0	2	1	1	2
m.12931	406	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
m.12941	323	7	9	5	7	6	5	6	5	11	5	12	10	4	8	5	7
m.12945	765	0	1	0	0	0	0	0	1	2	0	0	0	0	0	1	1
m.1296	468	4	6	2	4	4	4	3	4	5	5	5	4	4	5	4	4
m.12970	372	0	5	4	2	1	1	3	3	5	4	4	4	2	3	2	1
m.12976	264	1	2	1	3	1	2	2	1	1	3	1	2	2	2	3	3
m.12982	418	3	2	4	3	3	4	2	2	2	3	3	2	3	2	2	2
m.12989	486	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m.12991	100	11	26	21	23	11	12	22	17	20	21	15	22	16	19	16	18
m.12999	500	0	1	1	2	1	0	3	1	2	1	0	2	1	1	1	2
m.1301	177	4	8	8	7	5	5	7	4	6	9	9	5	7	4	9	8
m.13014	751	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
m.13024	171	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	0
m.13026	699	2	1	0	0	1	1	0	1	0	2	0	0	1	1	2	1
m.13039	212	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1
m.13050	236	0	2	0	0	0	0	2	1	0	1	0	0	1	0	2	1
m.13075	235	2	2	1	3	2	2	1	1	2	2	2	1	1	2	2	0
m.13082	610	1	2	1	0	0	0	0	1	0	0	1	0	0	0	0	1
m.13085	424	2	3	2	3	2	3	4	3	3	3	3	3	2	3	3	2
m.13089	190	4	3	3	3	5	4	3	3	4	5	4	3	5	4	5	4
m.13090	174	4	4	2	2	2	3	3	2	5	2	2	2	2	2	4	2
m.13091	557	1	4	1	3	1	2	2	1	2	1	1	1	3	3	1	1
m.13094	265	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2
m.13107	529	2	1	2	2	5	5	2	3	2	5	4	1	5	2	4	4
m.13119	549	5	7	6	6	5	4	5	4	7	4	1	2	3	4	5	1
m.13131	436	5	3	4	3	6	5	4	7	4	6	4	2	6	4	4	4
m.13133	304	5	3	5	2	6	4	4	7	5	5	10	6	5	6	5	7
m.13136	222	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0
m.13171	608	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
m.13173	263	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
m.13180	357	1	0	0	0	3	3	1	2	3	1	5	2	1	4	2	2
m.13191	264	3	4	3	4	2	3	2	3	4	3	4	4	4	3	3	3
m.13197	189	1	2	1	2	1	2	2	3	2	1	4	2	1	2	1	2
m.132	146	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
m.13206	240	2	2	1	2	2	2	4	0	1	5	0	2	3	2	3	0
m.13208	752	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
m.13218	683	1	0	1	0	2	1	0	0	1	1	0	2	0	1	0	0
m.13226	326	2	4	3	3	1	1	4	0	5	4	5	2	5	3	4	2
m.13233	253	0	4	2	5	0	0	4	3	5	1	5	4	2	4	2	3
m.13240	197	2	3	1	1	2	2	2	2	2	3	2	2	4	3	2	1
m.13248	748	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
m.1328	203	0	1	0	1	0	0	0	0	1	1	1	1	0	0	1	0
m.13287	313	1	0	0	0	1	1	0	1	2	0	0	0	0	0	1	1
m.13295	297	1	1	1	2	2	1	2	1	1	2	1	0	2	0	3	1
m.133	397	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0
m.13303	395	0	1	1	1	0	0	2	1	0	1	1	1	2	1	1	0
m.13314	295	6	10	5	8	7	6	12	3	9	6	15	8	7	6	7	8
m.1334	391	0	1	1	1	0	1	1	1	2	1	1	1	2	1	1	1
m.13347	625	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
m.13356	586	1	1	1	0	0	1	0	0	1	0	1	4	1	5	0	0
m.13371	1200	2	5	7	5	5	2	4	4	6	9	9	6	9	6	11	5
m.1339	464	2	3	6	3	5	4	3	4	2	10	6	4	7	3	7	4
m.134	169	1	2	1	1	1	2	1	1	2	2	2	3	1	2	2	2
m.13409	233	3	3	3	2	3	3	2	2	4	2	4	3	4	4	3	3
m.13423	531	4	3	5	4	4	3	4	3	3	5	4	4	3	4	3	4
m.13424	343	1	1	1	0	0	0	1	1	0	1	0	1	1	0	0	0
m.13425	114	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0
m.13427	257	1	0	0	0	0	2	0	0	1	1	0	0	1	1	0	1
m.13432	425	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0
m.13434	1309	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1
m.13436	653	4	3	3	3	5	4	4	3	3	4	3	3	5	2	4	1
m.13443	372	5	18	16	19	8	6	17	14	20	11	14	21	13	18	11	14
m.13444	605	1	3	5	4	1	1	3	3	4	3	3	2	3	3	3	2
m.13448	293	1	3	3	5	1	1	4	3	4	2	2	2	2	3	4	1
m.1346	158	9	10	9	9	8	9	6	4	5	6	9	8	7	5	8	4
m.13471	151	1	1	1	2	1	1	2	6	3	2	2	2	1	3	2	3
m.13475	469	6	3	3	3	6	6	4	2	2	3	4	2	3	3	4	3
m.13476	183	1	0	2	0	3	1	0	1	2	1	1	2	1	1	1	1
m.13486	292	4	14	12	11	5	6	12	13	14	10	17	13	9	14	11	15
m.13488	163	0	1	2	1	0	0	3	1	0	1	2	1	1	2	1	0
m.13490	255	3	5	5	5	4	5	5	3	7	5	5	6	3	6	4	4
m.13492	741	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
m.13513	367	0	0	1	2	1	0	0	1	1	1	0	1	1	1	1	0
m.13514	432	0	0	2	1	0	2	1	0	1	2	0	1	2	1	2	2
m.13516	189	5	9	8	6	5	5	8	8	8	8	7	7	6	8	6	7
m.13531	269	0	2	1	2	3	2	1	2	0	3	2	0	1	1	2	0
m.13540	365	0	0	2	0	0	1	0	0	0	0	1	0	1	0	0	1
m.1355	1555	3	6	5	5	4	4	3	5	5	6	4	4	4	5	3	5
m.13557	339	1	0	2	2	2	0	2	1	4	3	3	3	2	3	2	3
m.13574	515	2	3	1	3	2	2	3	2	4	2	4	3	2	3	2	3
m.13590	549	9	14	12	10	10	9	12	10	12	12	18	14	14	15	11	12
m.13617	393	1	2	2	2	1	1	1	1	0	1	1	1	2	1	2	1
m.13622	146	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	0
m.13637	665	0	1	0	1	1	0	0	0	0	1	0	0	0	0	1	0
m.13659	548	1	1	1	0	0	0	2	0	0	1	1	0	2	1	0	2
m.1369	374	52	61	58	67	53	58	67	54	59	55	64	57	56	58	55	60
m.13710	208	1	0	1	0	1	0	1	1	0	1	1	1	0	0	0	1
m.13716	211	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
m.13720	455	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
m.1373	177	0	1	1	1	0	0	1	0	0	0	0	0	1	1	0	0
m.13742	710	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0
m.13743	311	8	7	8	7	6	7	7	8	7	8	6	7	7	8	8	6
m.13744	138	2	2	2	1	2	2	2	1	2	3	2	2	1	2	3	0
m.13748	486	0	1	1	0	0	1	0	1	0	0	0	0	1	0	0	0
m.13753	335	1	3	2	2	0	0	2	1	2	3	4	1	1	1	4	1
m.13791	176	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1
